Player Name,player_id,Season,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,passing_ratio,Non-Penalty Goals,Successful Crosses,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,Pressures,Turnovers,pressure_regains_90,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,left_foot_ratio,passes_pressed_ratio,pass_length,s_pass_length,ot_shots_faced_90,npot_psxg_faced_90,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,appearances,average_minutes,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,sp_passes_into_box_90,pass_length_ratio,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Defensive Action OBV,Dribble & Carry OBV,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,defensive_responsibility_actions_90,expected_defensive_actions,expected_defensive_actions_90,defensive_actions_above_expectation,defensive_actions_above_expectation_90,obv_conceded_responsibility_weighted_90,predicted_headers_90,xG Per Shot,Aerial Win %,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,conversion_ratio,primary_position,pressured_passing_ratio,p_pass_length,ps_pass_length,positive_outcome_score,positive_outcome_90,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,fhalf_counterpressures_ratio,Shot OBV,dribble_ratio,crossing_ratio,secondary_position,box_cross_ratio,gsaa_ratio,ot_shots_faced_ratio,obv_gk_90,penalty_conversion_ratio,Age,Team,League,birth_date,Player Season Minutes,position_1,Score Type
Pascal Struijk,33272,2026/2027,0.160271,0.8326909,0.0,0.0,0.0,0.0,0.0,1.6653818,1.6653818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326909,0.8326909,0.0,0.5,2.4980726,0.25,2.4980726,2.4980726,56.62298,0.19480519480519481,0.025974025974025976,0.7792207792207793,2.4980726,0.9090909090909091,0.0,0.0,0.0,3.3477046,0.0,0.55702156,0.55702156,0.55702156,0.55702156,0.0,0.0,0.6689416,0.6689416,0.6689416,0.6689416,0.011735817,0.011735817,0.011735817,0.011735817,4.9961452,2.4980726,3.3307636,6.661527,0.0,1.6653818,0.0,0.0,2.4980726,1.6653818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507462686567164,0.19480519480519481,18.601169338474026,16.999857003348215,0.0,0.0,0.0,0.0,0.038961038,0.116883114,0.0,3,36.027775,0.0,0.0,0.160271,-0.160271,0.8326909,0.0,0.0,0.0,0.91391337,44.132618,1.0,2.9590132,1.0,2.4980726,0.8326909,0.0,0.0,0.0,6.60366,4.163454,0.0,1,35.311234,1.6653818,0.8326909,0.25,22.015676,36.783382,2026-09-19T14:00,1.2009258,0.4012497,0.09048784,0.46589115,0.0424178,0.0,11.657672,0.0,0.0,0.0,2.4980726,7.494218,21.7655083,25.3524341,21.2234082,0.6475658,0.5421,0.3936794,2.2636966,0.19247359037399292,0.6,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Right Centre Back,0.8,28.83933448791504,18.525833129882812,0.19123507,3.9969163,0.6423807,-0.10909091,10.238166,0.33333334,-0.19754718,,,Left Centre Back,,,,,,27.0,Brighton & Hove Albion,English Premier League,1999-08-11,108.0,Centre Back,Centre Back
Bart Verbruggen,37274,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5063291139240507,7.3484387,0.0,0.0,0.0,31.230864,0.3553299492385787,0.0,0.6446700507614214,0.7348439,0.7918781725888325,0.0,0.0,0.0,0.0,0.0,0.32234326,0.28798953,0.32234326,0.28798953,0.0,0.0,1.7546217,1.5676229,1.7546217,1.5676229,0.011105201,0.009921664,0.011105201,0.009921664,3.1230865,11.3900795,0.0,0.0,0.0,0.0,0.0,0.0,1.1022658,0.18371098,10.838946,0.91855484,1.6915284,1.490022,0.7058823529411764,0.52290080575382,0.57146716,0.0472972972972973,0.19796954314720813,35.734518757931475,27.580384865785255,3.1230865,1.490022,1.8091543,-0.024278777,0.030456852,0.20304568,17.829187,5,97.979996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7718135,26.63809,1.0,3.6307616,,0.0,0.0,0.0,0.0,0.18371098,0.0,6.429884,0.0,5,,0.0,0.0,,1.8124717,14.842096,2026-09-19T14:00,5.443333,0.4921961,0.09627545,,0.022946194,0.0,2.5719535,0.0,0.0,0.0,0.0,0.0,2.3878353,14.480013,2.6596836,-1.4800129,-0.2718482,0.0318648,0.0,,,0.75,0.0,0.25,,,Goalkeeper,0.7435897435897436,38.76231002807617,29.802413940429688,0.0661512,1.4145744,0.7688503,-0.048288427,3.0277915,,,,,,,0.18298154718735637,0.288135593220339,0.37297457,,24.0,Brighton & Hove Albion,English Premier League,2002-08-18,490.0,Goalkeeper,Goalkeeper
Jurriën David Norman Timber,21809,2026/2027,0.0,0.0,0.7841999,0.0,0.0,3.1367996,3.1367996,0.0,3.1367996,2.3525996,0.0,2.3525996,3.304627,0.0,3.304627,1.0,0.0,0.7841999,0.0,1.5683998,0.75,2.3525996,0.0,0.7841999,0.0,31.367994,0.24,0.2,0.56,10.978798,0.82,0.0,0.0,0.0,1.0192392,0.0,0.1112987,0.1112987,0.1112987,0.104543895,0.0067548044,0.0,0.14192645,0.14192645,0.14192645,0.13331282,0.0030853576,0.0030853576,0.0030853576,0.0028981047,0.7841999,3.1367996,2.3525996,8.626198,2.3525996,4.7051992,0.0,0.0,3.1367996,1.5683998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.14,17.3864013671875,15.754879835175306,0.0,0.0,0.0,0.0,0.08,0.18,0.0,2,57.38333,0.0,0.0,0.0067548044,-0.0067548044,0.7841999,0.7841999,0.7841999,0.0,0.90616107,32.152195,0.902439,2.047558,1.0,4.7051992,0.0,0.0,0.0,0.0,12.199267,5.489399,3.9209993,1,24.928658,1.5683998,1.5683998,0.18181819,29.746996,54.562317,2026-09-19T14:00,1.2751851,0.14591415,0.09575741,0.00061319966,0.049543537,0.0,8.626198,0.0,0.0,0.0,3.9209993,11.762998,14.8312983,24.8832459,19.4237286,-5.8832458,-4.5924302,0.0681855,0.0,,,0.21428571428571427,0.14285714285714285,0.6428571428571429,,,Right Back,0.7142857142857143,15.330000877380371,15.039999008178711,0.17171718,2.6662796,0.98108274,-0.105714284,-2.0564005,0.33333334,,0.0,,,0.0,,,,,25.0,Arsenal,English Premier League,2001-06-17,115.0,Right Back,Right Back
Ryan Gravenberch,23230,2026/2027,0.04992651,1.2839819,1.2839819,0.42799398,0.0,0.85598797,0.85598797,0.0,0.85598797,0.85598797,0.85598797,1.7119759,1.1444378,1.2540015,2.3984392,0.6666666666666666,0.0,1.2839819,0.42799398,2.9959579,0.7142857142857143,2.1399698,0.0,2.9959579,1.7119759,47.935326,0.23214285714285715,0.16964285714285715,0.5982142857142857,14.979789,0.875,0.0,0.0,0.0,3.8484163,0.0,0.48422477,0.48422477,0.41957012,0.41957012,0.06465468,0.42799398,1.1313822,1.1313822,0.98031783,0.98031783,0.011428103,0.011428103,0.009902201,0.009902201,3.8519454,2.1399698,3.8519454,10.699849,2.1399698,4.7079334,0.0,0.013513513513513514,8.131886,2.1399698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.15178571428571427,17.455000741141184,17.242755500637756,0.0,0.0,0.0,0.0,0.05357143,0.116071425,0.0,5,42.056667,0.0,0.0,0.11458118,0.3134128,2.5679638,0.42799398,0.42799398,0.0,0.9878404,43.655384,0.88235295,6.0424333,0.0,2.5679638,0.0,0.0,0.0,0.0,14.946893,5.9919157,1.2839819,2,46.989407,5.5639215,1.7119759,0.52,42.05287,54.491264,2026-09-20T13:00,2.3364816,0.12813103,-0.01985498,0.039180554,0.1253698,0.0,8.559879,0.0,0.0,0.0,5.5639215,12.839819,18.4777045,66.165529,28.432258,-23.1655289,-9.9545534,0.1681033,1.036986,0.03888412068287531,0.8,0.2857142857142857,0.17142857142857143,0.5428571428571428,0.0,0.0,Left Defensive Midfielder,0.8823529411764706,19.261178970336914,17.259334564208984,0.38693464,6.591107,0.89606845,0.007352941,1.8061776,0.6666667,-0.016564332,0.0,,Right Defensive Midfielder,0.0,,,,,24.0,Liverpool,English Premier League,2002-05-16,209.0,Defensive Midfield,Defensive Midfield
Virgil van Dijk,3669,2026/2027,0.05660005,0.5547755,0.18492517,0.0,0.0,0.0,0.0,1.109551,1.109551,0.9246259,0.9246259,1.8492517,1.3046471,1.1262589,2.430906,1.0,0.0,0.18492517,0.0,0.0,0.6229508196721312,7.0271564,0.017543859649122806,4.6231294,2.9588027,72.49067,0.2685851318944844,0.019184652278177457,0.7122302158273381,10.355809,0.882494004796163,0.0,0.0,0.0,6.146451,0.0,0.64247155,0.64247155,0.61176705,0.61176705,0.0017927646,0.0,3.4742246,3.4742246,3.308187,3.308187,0.012021538,0.012021538,0.011447014,0.011447014,6.472381,9.431183,2.219102,3.6985035,0.0,1.6643264,0.0,0.0,9.246259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652694610778444,0.11510791366906475,23.549832790017987,21.755433455757473,0.0,0.0,0.0,0.0,0.05035971,0.12470024,0.0,5,97.33667,0.0,0.0,0.05839281,-0.05839281,0.7397007,0.0,0.0,0.0,0.92380416,54.73785,1.0,4.649851,,0.7397007,0.18492517,0.0,0.0,0.0,5.2758765,3.143728,0.5547755,5,27.012667,0.36985034,0.18492517,0.1,25.20093,41.558434,2026-09-20T13:00,5.407593,0.120617785,0.05718125,0.04041793,0.059747312,0.0,15.718639,0.010820955,0.0,0.0,4.2532787,4.8080544,21.6322976,109.9367838,20.3263694,7.063216,1.3059281,0.131041,3.3732887,0.10202333331108093,0.6956522,0.3392857142857143,0.017857142857142856,0.6428571428571429,0.6666666666666666,0.0,Left Centre Back,0.8125,22.96354103088379,22.427692413330078,0.33049947,5.7511725,0.97666526,-0.069994,-0.58629113,0.25,-0.036728695,,,,,,,,,35.0,Liverpool,English Premier League,1991-07-08,487.0,Centre Back,Centre Back
Jeremie Frimpong,32712,2026/2027,0.011265198,0.45500502,2.7300303,0.0,0.0,0.91001004,0.91001004,1.8200201,2.7300303,1.3650151,0.45500502,1.8200201,2.0182297,0.57492584,2.5931554,0.6,1.3650151,0.91001004,0.91001004,2.2750251,0.5,1.3650151,0.0,1.8200201,0.45500502,49.14055,0.15447154471544716,0.08943089430894309,0.7560975609756098,17.745197,0.8373983739837398,0.0,1.3650151,0.0,2.6848009,0.91001004,0.7532838,0.7532838,0.66280544,0.66280544,0.15169552,0.0,1.6555505,1.6555505,1.4566991,1.4566991,0.017245317,0.017245317,0.015173949,0.015173949,1.8200201,2.7300303,6.825076,15.925177,2.7300303,3.6400402,0.0,0.0,7.735086,0.45500502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.13008130081300814,16.78227816946138,16.65398281060376,0.0,0.0,0.0,0.0,0.10569106,0.23577236,0.0,3,65.933334,0.0,0.0,0.16296071,-0.16296071,3.1850355,0.45500502,1.8200201,0.0,0.9923553,46.410515,0.92156863,5.6190586,0.0,3.1850355,0.45500502,0.0,0.0,0.0,24.303864,5.0050554,0.45500502,2,47.851166,7.2800803,3.1850355,0.45714286,45.448326,54.03103,2026-09-12T14:00,2.1977777,0.19424835,0.12924159,-0.00019115146,0.07318768,1.3650151,10.465116,0.0,0.0,0.0,4.5500503,18.200201,25.0127906,43.221394,19.6561396,11.778606,5.356651,0.1850529,0.2572224,0.02475840225815773,0.5,0.23076923076923078,0.10256410256410256,0.6666666666666666,0.0,0.0,Right Back,0.5625,16.235000610351562,18.834444046020508,0.3854749,9.418605,1.1601136,-0.27489838,-0.54727757,1.0,-0.007989771,0.75,0.375,,1.0,,,,,26.0,Liverpool,English Premier League,2000-12-10,198.0,Right Back,Right Back
Lamare Trenton Chansey Bogarde,74365,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.424337,,0.0,0.0,4.2121687,4.2121687,8.424337,0.0,0.0,1.0,8.424337,1.0,0.0,0.0,0.0,0.86561364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2121687,0.0,16.848675,25.27301,0.0,4.2121687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.305000305175781,8.305000305175781,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,21.366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.636505,0.33333334,1.7704167,,12.636505,0.0,0.0,0.0,0.0,5.1936817,4.2121687,0.0,0,25.187798,0.0,0.0,0.0,22.300732,74.55357,2026-08-23T13:00,0.23740742,-0.4433422,0.031409096,-0.5045143,0.029762927,0.0,8.424337,0.0,0.0,0.0,8.424337,25.27301,29.7005198,6.9099583,29.318479,0.0900418,0.3820412,0.1684898,1.5758247,,1.0,0.0,0.0,1.0,,,Left Defensive Midfielder,1.0,9.079999923706055,9.079999923706055,,,1.0,0.0,0.7749996,0.0,,,,,,,,,,23.0,Aston Villa,English Premier League,2004-01-05,21.0,Defensive Midfield,Defensive Midfield
Ian Maatsen,39092,2026/2027,0.051808786,1.2826605,0.51306415,0.0,0.0,0.25653207,0.25653207,3.078385,3.3349173,1.2826605,2.3087888,3.591449,0.5530137,1.6725675,2.2255812,0.8333333333333334,0.25653207,1.2826605,0.25653207,2.821853,0.4,1.0261283,0.0392156862745098,2.0522566,0.25653207,25.653208,0.22900763358778625,0.11450381679389313,0.6564885496183206,10.004751,0.7480916030534351,0.0,0.51306415,0.0,0.9789186,0.51306415,0.41792116,0.41119546,0.36507353,0.35834786,0.118897304,0.0,1.6291184,1.6029007,1.4231107,1.3968929,0.011158345,0.010978772,0.009747334,0.00956776,2.565321,2.0522566,5.3871737,12.057009,2.0522566,4.104513,0.0,0.02092050209205021,2.3087888,0.25653207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.16030534351145037,18.266413331941795,16.791223642777425,0.0,0.0,0.0,0.0,0.06870229,0.259542,0.0,4,87.70833,0.0,0.0,0.17070611,-0.17070611,1.7957245,0.7695963,1.0261283,0.0,0.9192403,27.448933,0.8411215,5.4519877,0.0,2.3087888,0.25653207,0.0,0.0,0.25653207,7.558462,6.413302,0.7695963,4,36.269993,3.078385,1.0261283,0.25531915,30.790686,56.103065,2026-09-12T14:00,3.8981478,0.33529097,0.07665322,0.23853366,0.07639904,1.0261283,5.130642,0.0136510795,0.0,0.0,2.0522566,14.622328,21.7199137,94.6110121,23.3516252,-6.6110121,-1.6317115,0.2340724,0.377038,0.0403916597366333,0.2,0.10256410256410256,0.20512820512820512,0.6923076923076923,0.2,0.0,Left Back,0.6666666666666666,17.268571853637695,21.72642707824707,0.27953893,2.4883614,1.2581484,-0.08142494,-0.9978412,0.44444445,-0.05629493,0.25,0.4,Centre Attacking Midfielder,0.0,,,,,25.0,Aston Villa,English Premier League,2002-03-10,365.0,Left Back,Left Back
Sven Adriaan Botman,21551,2026/2027,0.02686312,0.3651116,0.0,0.0,0.0,0.1825558,0.1825558,0.912779,1.0953348,0.5476674,0.7302232,1.2778906,0.53826976,0.92127126,1.459541,0.5,0.1825558,0.5476674,0.5476674,0.1825558,0.4,3.286004,0.08080808080808081,6.572008,4.7464504,46.551727,0.302491103202847,0.017793594306049824,0.6797153024911032,2.1906695,0.8434163701067615,0.0,0.0,0.0,6.5325866,0.1825558,0.20521912,0.19518095,0.20521912,0.19518095,0.0,0.0,1.1241447,1.0691578,1.1241447,1.0691578,0.0042581237,0.0040498404,0.0042581237,0.0040498404,8.580122,6.2068973,5.6592298,8.945234,0.1825558,3.651116,0.0,0.001996007984031936,1.4604464,0.7302232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828054298642534,0.1387900355871886,23.287151078736656,19.846073971518987,0.0,0.0,0.0,0.0,0.14234875,0.22064057,0.0,5,98.59999,0.0,0.0,0.02686312,-0.02686312,0.3651116,0.1825558,0.3651116,0.0,0.8522328,32.49493,0.98876405,5.256258,0.25,2.1906695,0.1825558,0.0,0.0,0.912779,9.117851,8.0324545,1.0953348,5,33.613697,2.738337,0.7302232,0.30612245,24.32899,30.5451,2026-09-19T14:00,5.4777775,0.2831573,0.044224184,0.17927495,0.04084547,0.1825558,10.588236,0.033663694,0.0,0.0,0.912779,10.040568,24.456611,125.6558729,22.9337075,8.344127,1.5229035,0.3051149,4.425734,0.07357509434223175,0.7647059,0.08333333333333333,0.0,0.9166666666666666,0.5,0.0,Left Centre Back,0.6153846153846154,28.929487228393555,22.338333129882812,0.24604318,3.121704,0.7721648,-0.22803175,5.642336,0.33333334,0.018812729,0.5,,,0.0,,,,,27.0,Newcastle United,English Premier League,2000-01-12,493.0,Centre Back,Centre Back
Sean Steur,411733,2026/2027,0.0,0.0,1.0877594,0.0,0.36258647,1.0877594,1.0877594,0.0,1.0877594,1.4503459,0.36258647,1.8129323,1.6094282,0.34726426,1.9566925,0.6666666666666666,0.36258647,0.36258647,0.72517294,0.36258647,0.5454545454545454,2.1755188,0.023809523809523808,2.9006917,0.0,57.651245,0.17177914110429449,0.10429447852760736,0.7239263803680982,13.415699,0.8957055214723927,0.0,0.0,0.0,2.9446356,0.0,0.37838945,0.37248608,0.36361954,0.35771614,0.029452743,0.0,1.0435841,1.0273027,1.0028492,0.9865679,0.008217198,0.008088998,0.00789645,0.0077682515,3.263278,3.6258645,11.602767,21.392601,0.36258647,6.8891425,0.0,0.0,5.438797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15172413793103448,0.1165644171779141,19.069509681748468,18.219863682577056,0.0,0.0,0.0,0.0,0.09815951,0.13496932,0.0,5,49.643333,0.0,0.0,0.029452743,-0.029452743,1.0877594,0.0,0.36258647,0.0,0.9554448,44.598137,0.98373985,4.7363806,0.6666667,8.339489,0.0,0.0,0.0,0.36258647,19.728283,9.427248,2.9006917,2,42.644367,7.614316,3.263278,0.3559322,37.44799,48.507996,2026-09-19T14:00,2.757963,0.12446415,-0.024057139,0.08018416,0.06833712,0.0,6.8891425,0.0,0.0,0.0,3.263278,23.205534,27.62364,65.9590205,23.9740558,10.0409795,3.6495843,0.1725808,0.1407352,,0.0,0.1891891891891892,0.0,0.8108108108108109,,,Right Defensive Midfielder,0.8947368421052632,19.54842185974121,16.43058967590332,0.48300973,7.2154703,0.8405072,-0.0009686794,0.4789121,0.39130434,,1.0,0.0,Left Defensive Midfielder,0.0,,,,,19.0,Newcastle United,English Premier League,2008-01-11,248.0,Defensive Midfield,Defensive Midfield
Brian Brobbey,21880,2026/2027,0.7267919,2.260618,0.82204294,0.0,0.0,0.6165322,0.6165322,7.8094077,8.4259405,0.0,0.20551074,0.20551074,0.0,0.14391533,0.14391533,,0.20551074,1.6440859,0.0,1.4385751,0.6666666666666666,0.41102147,0.02,0.20551074,1.4385751,14.385752,0.10810810810810811,0.22972972972972974,0.6621621621621622,5.3432794,0.7567567567567568,0.6165322,0.0,0.0,0.1268606,0.6165322,1.0133505,1.0133505,0.47409305,0.47409305,0.09559476,0.0,4.930888,4.930888,2.3069017,2.3069017,0.050315186,0.050315186,0.023539813,0.023539813,0.41102147,0.41102147,4.315726,10.275537,2.8771503,2.0551074,0.0,0.04819277108433735,1.0275537,2.260618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.4189189189189189,14.447702768686655,14.523570469447545,0.0,0.0,0.0,0.0,0.08108108,0.2837838,0.0,5,87.58666,0.0,0.0,0.8223867,-0.2058544,3.0826612,0.41102147,0.6165322,0.0,1.0052512,17.057392,0.8433735,4.227052,,1.0275537,0.20551074,0.0,0.0,0.0,8.953476,2.0551074,0.20551074,5,74.82417,9.659005,1.0275537,0.94,73.670845,62.861183,2026-09-20T13:00,4.865926,0.13262919,-0.12649041,-0.048944857,0.12130309,1.6440859,4.315726,0.62345237,0.0,0.0,2.8771503,11.919622,11.3000485,88.948089,18.2748677,-33.9480889,-6.9748191,0.0411324,1.2815488,0.3215013850818981,0.4375,0.11538461538461539,0.23076923076923078,0.6538461538461539,0.36363636363636365,0.2727272727272727,Centre Forward,0.6451612903225806,13.40386962890625,12.006000518798828,0.19551681,3.2265186,0.89571154,-0.11159547,-1.0438331,1.0,0.18676133,0.33333334,,Left Centre Forward,0.0,,,,,25.0,Sunderland,English Premier League,2002-02-01,438.0,Centre Forward,Striker
Robin Roefs,52234,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.18120804,0.0,0.0,0.0,0.45714285714285713,8.697986,0.0,0.0,0.0,29.174496,0.4807692307692308,0.004807692307692308,0.5144230769230769,1.0872482,0.7211538461538461,0.0,0.0,0.0,0.0,0.0,0.48563507,0.46915624,0.48563507,0.46915624,0.0,0.0,2.6799862,2.5890474,2.6799862,2.5890474,0.014331477,0.013845174,0.014331477,0.013845174,5.255033,13.7718115,0.0,0.0,0.0,0.0,0.0,0.0,2.1744964,0.5436241,10.691275,1.6308725,1.3049933,1.2199504,0.4,0.5511787414550782,-0.41092205,0.7709923664122137,0.25,41.8091806265024,31.95646484375,2.7181208,1.2199504,1.7120819,-0.057689723,0.033653848,0.26923078,23.83263,5,99.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.18120804,0.0,0.7643409,27.543623,1.0,3.964498,,0.0,0.0,0.0,0.0,0.0,0.0,6.7046976,0.0,5,,0.0,0.0,,2.8138056,14.653077,2026-09-20T13:00,5.518519,-0.22276644,0.14175774,,0.082482286,0.0,3.624161,0.0,0.18120804,0.18120804,0.0,0.0,2.1740704,16.2693439,2.9475583,-4.269344,-0.7734879,0.0012773,0.0,,,0.8333333333333334,0.0,0.16666666666666666,,,Goalkeeper,0.75,43.20615768432617,36.48743438720703,0.1600902,2.5731542,0.8444962,0.028846154,1.3969773,,,1.0,,,,-0.15117874145507812,0.2542372881355932,-0.44700646,,24.0,Sunderland,English Premier League,2003-01-17,497.0,Goalkeeper,Goalkeeper
Zian Flemming,15305,2026/2027,0.5408363,5.518087,1.1036173,0.0,0.0,0.0,0.0,3.310852,3.310852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.518087,0.0,1.1036173,0.0,0.0,0.0,1.1036173,2.2072346,18.761496,0.3157894736842105,0.21052631578947367,0.47368421052631576,4.4144692,0.47368421052631576,1.1036173,0.0,0.0,1.2524652,0.0,0.5925551,0.5925551,0.5925551,0.5925551,0.025672952,0.0,0.5369208,0.5369208,0.5369208,0.5369208,0.019885955,0.019885955,0.019885955,0.019885955,1.1036173,1.1036173,9.932556,19.865112,1.1036173,5.518087,0.0,0.125,1.1036173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3157894736842105,15.97842085988898,13.997777303059896,0.0,0.0,0.0,0.0,0.10526316,0.42105263,0.0,3,27.183334,0.0,0.0,0.56650925,0.5371081,6.621704,0.0,0.0,0.0,0.8760426,14.347026,0.84615386,2.9124272,,4.4144692,1.1036173,0.0,0.0,0.0,18.606457,5.518087,2.2072346,0,66.57748,15.450644,3.310852,0.7777778,63.299522,66.63095,2026-09-19T14:00,0.9061111,0.42305985,-0.04374099,-0.02531332,-0.04102957,0.0,8.8289385,1.654549,0.0,0.0,6.621704,25.3832,22.0781961,16.3952783,18.0989084,3.6047217,3.9792876,0.0326431,2.7135207,0.0980115532875061,0.2857143,0.25,0.25,0.5,0.6,0.2,Centre Forward,0.3333333333333333,11.386666297912598,5.880000114440918,0.13422818,2.2072346,0.5163935,-0.14035088,-4.5917544,0.75,0.5331437,,,Centre Attacking Midfielder,,,,,,28.0,Ipswich Town,English Premier League,1998-08-01,82.0,Centre Forward,Striker
Joshua Zirkzee,33281,2026/2027,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,2.88,0.0,2.88,0.0,37.440002,0.23076923076923078,0.15384615384615385,0.6153846153846154,14.4,0.7692307692307693,0.0,2.88,0.0,3.473872,0.0,0.16018555,0.16018555,0.0,0.0,0.16018555,0.0,0.05561998,0.05561998,0.0,0.0,0.0037079987,0.0037079987,0.0,0.0,2.88,5.76,5.76,8.64,0.0,2.88,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,21.30615469125601,22.00800018310547,0.0,0.0,0.0,0.0,0.07692308,0.23076923,0.0,2,15.625,0.0,0.0,0.16018555,-0.16018555,2.88,0.0,0.0,0.0,1.032941,28.8,1.0,4.873859,,5.76,0.0,0.0,0.0,0.0,10.87331,2.88,2.88,0,41.815475,0.0,0.0,0.0,36.5475,55.595596,2026-09-20T15:30,0.3472222,-0.14148104,-0.18798102,0.038528454,0.007971568,0.0,2.88,0.0,0.0,0.0,0.0,8.64,17.3390452,5.0031728,14.4583732,0.9968272,2.880672,0.0692507,0.507745,,0.0,0.2,0.2,0.6,,,Centre Attacking Midfielder,0.5,20.174999237060547,32.77000045776367,0.118644066,4.032,1.6242876,-0.26923078,-1.1311555,0.0,,,1.0,Centre Forward,,,,,,25.0,Manchester United,English Premier League,2001-05-22,31.0,Attacking Midfield,Attacking Midfield
